Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Transaction_Frequency,Amount_ZScore,Is_Night_Transaction,Transaction_Velocity,Location_Anomaly,Transaction_Acceleration,Device_Anomaly
T11477,3779,863.41,POS Payment,5.0,Desktop,Los Angeles,4,6,1,Net Banking,3.1666666666666665,-0.8170821351418994,1,1.0,1,0.12837837837837837,1
T15865,1596,4237.81,Bank Transfer,11.0,Tablet,New York,0,63,3,Credit Card,0.2222222222222222,-0.15718941804925515,0,1.4285714285714286,1,0.4666666666666667,1
T9770,2269,1922.73,POS Payment,12.0,Desktop,New York,1,13,2,UPI,0.9230769230769231,0.03659711018305616,0,2.0,1,0.26373626373626374,1
T8787,3676,4851.34,Online Purchase,15.0,Mobile,Seattle,0,99,7,Invalid Method,0.0707070707070707,1.3043337291751815,0,2.121212121212121,1,0.98,1
T8649,1849,2058.67,Bank Transfer,11.0,Tablet,Los Angeles,1,43,8,Credit Card,0.37209302325581395,-0.5922034654517323,0,5.5813953488372094,1,1.1130434782608696,1
T47687,4327,2184.49,Bank Transfer,11.0,Mobile,,3,99,9,UPI,0.13131313131313133,-0.6958094378321156,0,2.7272727272727275,1,1.073394495412844,1
T41713,2538,1011.92,POS Payment,10.0,Desktop,Seattle,4,54,10,Credit Card,0.24074074074074073,-0.3928123705714014,0,5.555555555555555,1,1.262135922330097,1
T4570,2136,2315.61,Bill Payment,21.0,Desktop,Seattle,1,75,5,UPI,0.16,-0.364190038363826,0,2.0,1,0.6896551724137931,1
T1122,3180,2332.54,POS Payment,10.0,Tablet,Houston,3,28,5,Credit Card,0.6071428571428571,0.021212417335613253,0,5.0,1,0.8018867924528302,1
T21795,3254,666.03,Bank Transfer,13.0,Desktop,Chicago,3,39,5,Debit Card,0.23076923076923078,-0.996543093323842,0,3.846153846153846,1,0.5921052631578947,1
T44850,1733,3062.42,ATM Withdrawal,14.0,Desktop,Miami,4,53,10,UPI,0.1320754716981132,0.13360467814985688,0,5.660377358490567,1,1.3725490196078431,1
T5546,4824,96.29,POS Payment,23.0,Desktop,Boston,1,87,11,UPI,0.13793103448275862,-1.5863109581818133,0,3.793103448275862,1,1.4505494505494505,1
T43919,1549,4343.04,Bill Payment,4.0,Desktop,Seattle,3,81,4,Credit Card,0.09876543209876543,0.9482386106916656,1,1.4814814814814814,1,0.4155844155844156,1
T22020,4084,3068.57,Bank Transfer,10.0,Desktop,Seattle,0,89,12,Debit Card,0.21348314606741572,-0.21575094161499353,0,4.044943820224719,1,1.6170212765957446,1
T39610,3321,4757.07,ATM Withdrawal,21.0,Desktop,Boston,1,79,11,Debit Card,0.189873417721519,1.2561539851384207,0,4.177215189873418,1,1.3414634146341464,1
T29213,3158,2679.81,Bill Payment,23.0,,Los Angeles,2,113,11,UPI,0.13274336283185842,-0.2206306266006667,0,2.920353982300885,1,1.4601769911504425,1
T32758,1708,930.64,POS Payment,1.0,Mobile,,0,72,9,Credit Card,0.125,-1.181078988269098,1,3.75,1,1.1095890410958904,1
T18850,2954,2524.33,POS Payment,14.0,Tablet,New York,1,59,1,Net Banking,0.13559322033898305,-0.5523734897832956,0,0.5084745762711864,1,0.21052631578947367,1
T25102,1785,1663.1,Bill Payment,18.0,Desktop,San Francisco,0,70,6,Credit Card,0.21428571428571427,-0.3636701301093826,0,2.571428571428571,1,0.6206896551724138,1
T10437,2345,1542.61,Bill Payment,8.0,Mobile,,0,43,6,Credit Card,0.4418604651162791,-0.2536629733927383,0,4.186046511627907,1,0.8028169014084506,1
T19911,3866,4068.84,Bill Payment,12.0,Tablet,Seattle,0,68,10,Net Banking,0.23529411764705882,1.0741332852621985,0,4.411764705882353,1,1.3333333333333333,1
T27959,4370,4195.53,Bank Transfer,17.0,Desktop,Boston,3,100,1,UPI,0.13,1.0072505277964119,0,0.3,1,0.13541666666666666,1
T38088,2594,2029.19,Bill Payment,8.0,Tablet,Boston,4,15,9,Debit Card,1.1333333333333333,0.2095396938472441,0,9.0,1,1.1590909090909092,1
T2673,1525,1770.15,ATM Withdrawal,1.0,Desktop,Houston,3,23,12,Credit Card,0.5652173913043478,-0.038521392010581655,1,12.0,1,1.3565217391304347,1
T46468,4332,,Bank Transfer,13.0,Tablet,San Francisco,0,31,7,Credit Card,0.41935483870967744,,0,6.774193548387096,1,0.9891304347826088,1
T39993,4306,2987.83,POS Payment,1.0,Mobile,Miami,1,80,5,Net Banking,0.1375,-0.181684299739764,1,1.875,1,1.0377358490566038,1
T23967,2523,464.35,Online Purchase,19.0,Desktop,Miami,3,36,2,UPI,0.5277777777777778,-1.3768040259017549,0,1.6666666666666667,1,0.31932773109243695,1
T20019,3014,1270.33,Bill Payment,15.0,Mobile,Boston,4,93,2,Credit Card,0.08602150537634409,-0.7520867483962709,0,0.6451612903225806,1,0.47058823529411764,0
T10318,1579,3156.77,Online Purchase,,Desktop,Miami,2,45,7,Credit Card,0.4666666666666667,0.17671053040810186,0,4.666666666666667,1,0.9932432432432433,1
T37919,1570,1609.67,ATM Withdrawal,10.0,Tablet,,1,97,8,Credit Card,0.13402061855670103,-0.39250684294140825,0,2.4742268041237114,1,1.0947368421052632,1
T34666,4997,1101.32,POS Payment,17.0,Desktop,Los Angeles,3,22,5,Debit Card,0.5909090909090909,-0.8715737384975056,0,5.0,1,0.7303370786516854,1
T48215,3955,2489.88,Online Purchase,7.0,Mobile,Houston,1,1,6,UPI,11.0,0.020503186439035745,0,6.0,1,0.8250000000000001,1
T12631,1826,1753.63,Bank Transfer,19.0,Tablet,Miami,1,98,1,UPI,0.11224489795918367,-0.7550687227313898,0,0.30612244897959184,1,0.180327868852459,1
T12302,3484,230.03,Bill Payment,7.0,Mobile,Los Angeles,0,82,10,UPI,0.10975609756097561,-1.3103291748700197,0,3.658536585365854,1,1.3432835820895521,1
T7991,1184,4891.59,Bank Transfer,5.0,Tablet,New York,1,32,14,Debit Card,0.40625,-0.09655688737743022,1,13.125,1,1.6396396396396398,1
T2085,1375,1555.84,ATM Withdrawal,7.0,Tablet,San Francisco,0,111,7,Credit Card,0.15315315315315314,-0.23196823535724467,0,1.8918918918918919,1,0.8040540540540542,1
T26065,2705,3669.61,Bank Transfer,13.0,Desktop,San Francisco,1,85,1,UPI,0.15294117647058825,0.05888718242471741,0,0.3529411764705882,1,0.14942528735632182,1
T5771,1406,4130.19,Bank Transfer,15.0,Mobile,Chicago,1,64,1,Debit Card,0.203125,0.8716662040590054,0,0.46875,1,0.1368421052631579,1
T16165,3888,,POS Payment,18.0,Mobile,Boston,0,50,4,Debit Card,0.2,,0,2.4,1,0.7272727272727273,1
T48367,3874,930.53,Bank Transfer,8.0,Tablet,San Francisco,1,61,3,Credit Card,0.18032786885245902,-0.7055171028478647,0,1.4754098360655739,1,0.4520547945205479,1
T11360,3722,2428.13,Bank Transfer,9.0,Mobile,Seattle,0,43,9,Debit Card,0.2558139534883721,-0.041453884243075105,0,6.27906976744186,1,1.125,1
T49612,4185,3710.68,Bank Transfer,1.0,Tablet,San Francisco,2,91,1,Credit Card,0.18681318681318682,1.3150955871998198,1,0.32967032967032966,1,0.16999999999999998,1
T22686,2172,2547.42,Online Purchase,15.0,Tablet,Miami,4,36,14,Debit Card,0.5277777777777778,0.05715585058049945,0,11.666666666666668,1,1.705128205128205,1
T30804,1339,3420.62,Bill Payment,1.0,Mobile,Houston,1,7,7,Invalid Method,2.142857142857143,1.0567415165362246,1,7.0,1,1.1170212765957448,1
T32504,4337,2101.84,POS Payment,8.0,Mobile,Los Angeles,1,40,3,UPI,0.3,-0.9277918467263275,0,2.25,1,0.41379310344827586,1
T49996,1296,1844.08,Online Purchase,22.0,Desktop,Los Angeles,1,47,4,Credit Card,0.2553191489361702,-0.3693741163997979,0,2.5531914893617023,1,0.6956521739130435,1
T46207,4248,915.18,Bank Transfer,18.0,Desktop,Los Angeles,4,48,12,UPI,0.16666666666666666,-0.8922061830635882,0,7.5,1,2.5945945945945947,1
T400,4183,319.98,Online Purchase,1.0,Desktop,Los Angeles,4,38,13,Debit Card,0.5,-1.3267156165286103,1,10.263157894736842,1,1.9296875,1
T23717,4901,4688.78,POS Payment,11.0,Desktop,Boston,0,33,1,Net Banking,0.45454545454545453,1.1240357418179703,0,0.9090909090909091,1,0.12,1
T26102,1772,4990.17,Online Purchase,6.0,Desktop,Seattle,1,118,5,Net Banking,0.11864406779661017,1.3725130655677644,1,1.2711864406779663,1,0.6140350877192983,1
T13607,1849,3986.07,Online Purchase,10.0,,New York,2,95,7,UPI,0.16842105263157894,0.7929034781300334,0,2.210526315789474,1,0.9739130434782609,1
T32463,2976,2872.49,POS Payment,6.0,Mobile,Los Angeles,1,50,2,Credit Card,0.2,0.5022377792332439,1,1.2,1,0.28169014084507044,1
T24412,2213,3658.88,POS Payment,4.0,Desktop,Los Angeles,0,91,5,Net Banking,0.0989010989010989,0.7454344406328712,1,1.6483516483516485,1,0.6428571428571429,1
T36118,2655,3738.97,Online Purchase,15.0,Tablet,Houston,0,87,9,Net Banking,0.08045977011494253,0.9328435979063041,0,3.103448275862069,1,1.0327868852459017,1
T12951,4057,,ATM Withdrawal,18.0,Unknown Device,Seattle,2,21,13,Debit Card,0.47619047619047616,,0,13.0,1,1.477272727272727,1
T41758,1819,451.67,Bank Transfer,15.0,Tablet,,3,40,8,UPI,0.4,-1.3856355213405702,0,6.0,1,1.2549019607843137,1
T49410,2380,4579.59,ATM Withdrawal,2.0,Mobile,New York,3,98,3,Debit Card,0.14285714285714285,1.0171443464458043,1,0.9183673469387755,1,0.45161290322580644,1
T7616,1170,3633.68,Bank Transfer,10.0,Tablet,Miami,2,100,3,Debit Card,0.14,0.7369047648478155,0,0.8999999999999999,1,0.3853211009174312,1
T12762,4975,2283.48,Bill Payment,10.0,,Boston,0,114,8,UPI,0.09649122807017543,-0.050849416792258684,0,2.1052631578947367,1,0.8627450980392156,1
T36970,4880,4436.33,Bill Payment,15.0,Desktop,Chicago,2,47,10,Net Banking,0.1702127659574468,-0.23434833237264543,0,6.382978723404255,1,1.2307692307692308,1
T12388,1117,3048.51,Online Purchase,2.0,Unknown Device,New York,0,103,14,Credit Card,0.13592233009708737,-0.020852771376876727,1,4.077669902912621,1,2.0851063829787235,1
T1373,1009,248.04,Bill Payment,5.0,Tablet,Miami,1,9,1,Credit Card,1.2222222222222223,-0.5511539577892663,1,1.0,1,0.15714285714285714,1
T18110,3167,493.0,Bill Payment,8.0,Desktop,Chicago,0,66,9,Net Banking,0.18181818181818182,-1.112902329165938,0,4.090909090909091,1,1.125,1
T927,2252,1909.91,ATM Withdrawal,4.0,Mobile,Miami,2,119,7,Debit Card,0.09243697478991597,-0.2474741325124563,1,1.7647058823529411,1,1.4528301886792452,1
T36806,1744,389.12,Online Purchase,1.0,Mobile,New York,0,9,11,Net Banking,1.5555555555555556,-0.5306531172235259,1,11.0,1,1.7701149425287357,1
T11633,2357,4761.27,ATM Withdrawal,18.0,Desktop,,3,96,6,UPI,0.1875,0.8372051861563812,0,1.875,1,0.9557522123893806,1
T7763,2923,3766.15,Bank Transfer,5.0,Mobile,New York,2,119,7,Invalid Method,0.09243697478991597,0.8361724620238548,1,1.7647058823529411,1,0.8191489361702128,1
T18811,2300,976.23,Bill Payment,19.0,Desktop,San Francisco,0,37,3,Net Banking,0.32432432432432434,-1.1955712628225783,0,2.4324324324324325,1,0.48648648648648646,1
T29870,4511,3537.11,Online Purchase,18.0,Mobile,Houston,4,82,10,Credit Card,0.18292682926829268,0.8416098344865884,0,3.658536585365854,1,1.3392857142857142,1
T35654,4450,2335.1,ATM Withdrawal,12.0,Mobile,Los Angeles,3,70,5,Credit Card,0.2,-0.5454676729332599,0,2.142857142857143,1,0.6862745098039216,1
T46630,3150,182.04,Online Purchase,8.0,Tablet,Miami,0,11,13,Debit Card,0.7272727272727273,-1.1731262042906694,0,13.0,1,1.3,1
T9401,3585,2952.79,ATM Withdrawal,15.0,,New York,3,35,2,Credit Card,0.34285714285714286,0.21496340934854025,0,1.7142857142857142,1,0.42105263157894735,1
T20211,3717,4662.11,ATM Withdrawal,0.0,Mobile,Chicago,0,46,13,Credit Card,0.30434782608695654,1.4290030620621206,1,8.478260869565217,1,1.801980198019802,1
T32136,3203,3581.28,Online Purchase,10.0,Desktop,San Francisco,4,38,7,Net Banking,0.47368421052631576,0.8113152127240607,0,5.526315789473684,1,0.9921259842519685,1
T7773,4334,443.17,ATM Withdrawal,9.0,Desktop,Boston,1,33,3,UPI,0.48484848484848486,-0.9870263208898453,0,2.727272727272727,1,0.35555555555555557,1
T38634,3530,1828.45,Bill Payment,,Desktop,New York,2,70,14,UPI,0.2,-0.06655913469834715,0,6.0,1,1.8666666666666667,1
T16855,2464,3930.37,POS Payment,18.0,Desktop,Miami,2,9,3,UPI,1.8888888888888888,1.3268875767579518,0,3.0,1,0.4766355140186916,1
T8231,2230,,Bill Payment,4.0,Mobile,Boston,1,43,5,UPI,0.3953488372093023,,1,3.488372093023256,1,0.5862068965517242,1
T30203,1553,53.6,POS Payment,12.0,Desktop,New York,4,17,13,UPI,0.8235294117647058,-1.201941572969131,0,13.0,1,2.4931506849315066,1
T4470,1141,1666.36,POS Payment,1.0,Tablet,Boston,4,81,9,Credit Card,0.12345679012345678,-0.35819625217377704,1,3.333333333333333,1,1.0112359550561798,1
T35606,1568,4338.54,Bill Payment,15.0,Tablet,,2,35,12,Debit Card,0.37142857142857144,0.9478000113436795,0,10.285714285714285,1,1.2892561983471074,1
T12893,3986,3300.28,ATM Withdrawal,0.0,Tablet,,0,37,3,Net Banking,0.35135135135135137,-0.384810730853752,1,2.4324324324324325,1,0.609375,1
T36471,2057,3167.99,Bill Payment,14.0,Mobile,Seattle,4,46,7,Net Banking,0.32608695652173914,0.7079803915345134,0,4.565217391304348,1,0.8076923076923077,1
T14767,3901,734.59,Online Purchase,23.0,Mobile,Boston,2,53,2,,0.2830188679245283,-1.4095960206688707,0,1.1320754716981132,1,0.2830188679245283,1
T37981,2198,359.08,Bank Transfer,11.0,Desktop,Houston,4,81,8,Net Banking,0.18518518518518517,-0.43492639816909123,0,2.962962962962963,1,1.090909090909091,1
T9648,1272,1057.96,Bill Payment,14.0,Unknown Device,New York,1,77,13,UPI,0.2077922077922078,-0.7081411274174706,0,5.064935064935065,1,1.3506493506493507,1
T31852,1106,97.09,ATM Withdrawal,13.0,Tablet,San Francisco,1,58,7,Net Banking,0.3103448275862069,-0.4594950671875322,0,3.6206896551724137,1,0.7875,1
T45724,1259,1329.13,POS Payment,21.0,Mobile,Miami,0,84,3,UPI,0.16666666666666666,-0.889629963629518,0,1.0714285714285714,1,0.3387096774193548,1
T25267,4066,3770.31,ATM Withdrawal,6.0,Desktop,Miami,2,98,4,UPI,0.14285714285714285,0.8614938310874836,1,1.2244897959183674,1,0.5833333333333334,1
T16581,2038,,Bank Transfer,22.0,,Los Angeles,3,66,9,,0.16666666666666666,,0,4.090909090909091,1,1.125,1
T9085,3330,4217.06,POS Payment,19.0,Desktop,Seattle,1,11,4,Credit Card,1.1818181818181819,0.9504308679037472,0,4.0,1,0.5306122448979592,1
T26756,2486,4357.47,Bill Payment,17.0,Mobile,Los Angeles,1,43,13,Credit Card,0.4186046511627907,1.0218781727759787,0,9.069767441860465,1,1.6363636363636362,1
T47287,3917,4910.85,Online Purchase,14.0,Tablet,Chicago,4,67,7,Net Banking,0.2537313432835821,1.626692757077212,0,3.134328358208955,1,0.9520000000000001,1
T30328,3897,157.74,Bank Transfer,19.0,Mobile,Houston,2,73,12,Net Banking,0.2191780821917808,-1.6599704347144653,0,4.931506849315069,1,1.3426573426573427,1
T27097,4081,685.95,POS Payment,13.0,Tablet,Miami,3,57,14,Net Banking,0.42105263157894735,-1.2915580027853772,0,7.36842105263158,1,2.126582278481013,1
T38284,3902,3731.41,ATM Withdrawal,23.0,Mobile,Los Angeles,2,95,2,Net Banking,0.22105263157894736,-0.0754658499450878,0,0.6315789473684211,1,0.3088235294117647,1
T42911,1617,2125.3,Online Purchase,4.0,Desktop,San Francisco,0,55,13,Net Banking,0.3090909090909091,-0.3652266262979254,1,7.090909090909091,1,1.5034013605442178,1
T21258,2106,4067.55,Online Purchase,9.0,Mobile,Chicago,3,9,4,Net Banking,1.8888888888888888,1.8078058603480078,0,4.0,1,0.53125,1
T48390,3654,2826.39,POS Payment,2.0,Mobile,Los Angeles,1,32,1,Net Banking,0.53125,0.24078164731889298,1,0.9375,1,0.15044247787610618,1
T15240,1480,3268.73,Online Purchase,7.0,Desktop,Seattle,2,70,1,Debit Card,0.24285714285714285,0.41593962415785996,0,0.42857142857142855,1,0.1574074074074074,1
T34884,4309,2310.38,Online Purchase,7.0,Tablet,Houston,2,57,6,,0.21052631578947367,-0.11720495613866612,0,3.1578947368421053,1,0.9863013698630138,1
T27678,4216,3579.57,Bill Payment,19.0,Mobile,Houston,2,14,2,Net Banking,1.2142857142857142,0.5173221220282084,0,2.0,1,0.3269230769230769,1
T32462,4536,3399.26,Bank Transfer,4.0,Mobile,Los Angeles,3,5,10,UPI,2.8,0.4637986054704835,1,10.0,1,1.1666666666666667,1
T6940,4261,3721.57,Online Purchase,14.0,Mobile,Seattle,2,56,9,Credit Card,0.21428571428571427,1.1731984190514138,0,4.821428571428571,1,1.0,1
T22848,3379,4669.65,Online Purchase,7.0,Desktop,Seattle,0,112,3,Credit Card,0.10714285714285714,1.5077077722431635,0,0.8035714285714286,1,0.4044943820224719,1
T1163,1092,4689.01,POS Payment,22.0,Tablet,San Francisco,4,105,6,UPI,0.14285714285714285,1.344697078211196,0,1.7142857142857142,1,1.0,1
T21256,2876,723.68,POS Payment,3.0,Tablet,Miami,2,112,14,Net Banking,0.14285714285714285,-1.5399902168173931,1,3.75,1,1.4545454545454546,1
T16602,3429,1709.56,Bank Transfer,2.0,Mobile,Houston,1,55,4,Net Banking,0.2727272727272727,-0.5415367928043608,1,2.181818181818182,1,0.5217391304347826,1
T21862,3041,2696.6,Bank Transfer,0.0,Mobile,Seattle,1,70,14,Credit Card,0.17142857142857143,-0.09823806903129208,1,6.0,1,2.1538461538461537,1
T30613,4280,587.93,Bank Transfer,1.0,Mobile,Seattle,4,37,5,Net Banking,0.3783783783783784,-1.7579414028828233,1,4.0540540540540535,1,0.6796116504854369,1
T13040,4003,2850.98,POS Payment,7.0,Tablet,Seattle,0,53,9,Net Banking,0.24528301886792453,0.21920707853982382,0,5.09433962264151,1,1.1142857142857143,1
T19166,1625,2060.24,ATM Withdrawal,4.0,Mobile,Los Angeles,0,58,13,Debit Card,0.29310344827586204,-0.24625268885937066,1,6.724137931034483,1,1.6492537313432836,1
T17197,4777,3330.59,Bill Payment,4.0,Tablet,Seattle,2,61,9,Debit Card,0.21311475409836064,-0.2640937599300791,1,4.426229508196721,1,1.231578947368421,1
T28986,2529,2713.54,POS Payment,1.0,Unknown Device,Houston,0,41,9,Credit Card,0.4146341463414634,-0.18870616678527283,1,6.585365853658536,1,1.4166666666666667,1
T22459,2161,1800.68,POS Payment,5.0,Desktop,Chicago,4,27,4,Credit Card,0.5555555555555556,-0.6316116452689086,1,4.0,1,0.7228915662650602,1
T17905,2147,15.11,POS Payment,22.0,Tablet,Seattle,4,37,2,Debit Card,0.40540540540540543,-0.4650874191120365,0,1.6216216216216215,1,0.20689655172413796,1
T36558,2147,4946.54,Online Purchase,3.0,Desktop,Los Angeles,3,106,10,Credit Card,0.14150943396226415,-0.07875150844597473,1,2.8301886792452833,1,1.0344827586206897,1
T17343,2954,,ATM Withdrawal,18.0,Tablet,Seattle,1,17,13,Credit Card,0.47058823529411764,,0,13.0,1,2.736842105263158,1
T48610,2321,1961.15,Bank Transfer,11.0,Desktop,Miami,1,113,10,Credit Card,0.09734513274336283,-0.31846138233131854,0,2.6548672566371683,1,1.0999999999999999,1
T40977,1808,1877.31,Bill Payment,6.0,Mobile,Boston,4,45,9,Net Banking,0.26666666666666666,0.29677303647944536,1,6.0,1,1.4794520547945207,1
T9937,2839,4833.2,Bill Payment,14.0,Mobile,Chicago,0,68,3,Credit Card,0.22058823529411764,1.825535013633778,0,1.3235294117647058,1,0.41666666666666663,1
T28421,2522,2032.78,Online Purchase,16.0,Desktop,Chicago,2,100,9,Credit Card,0.16,-0.5121786808080586,0,2.6999999999999997,1,1.1076923076923078,1
T48459,3008,716.94,POS Payment,,Mobile,San Francisco,0,23,9,Net Banking,0.391304347826087,-0.8693234741708826,0,9.0,1,1.1571428571428573,1
T39409,4201,,POS Payment,9.0,Desktop,Miami,1,3,10,Credit Card,7.666666666666667,,0,10.0,1,1.2994350282485876,1
T35398,1168,1428.13,POS Payment,21.0,Mobile,Boston,0,13,7,Credit Card,1.3076923076923077,-1.1862763237139646,0,7.0,1,0.9296875,1
T31215,3757,4126.13,Bill Payment,22.0,,Los Angeles,4,69,3,Net Banking,0.11594202898550725,1.1701341620895813,0,1.3043478260869565,1,0.5,1
T33318,2499,1220.69,POS Payment,15.0,Desktop,Seattle,4,106,4,Debit Card,0.11320754716981132,-0.9707208923757519,0,1.1320754716981132,1,0.45283018867924524,1
T10466,4619,1916.82,ATM Withdrawal,1.0,Mobile,Miami,1,109,4,UPI,0.1651376146788991,-0.4427780156029369,1,1.1009174311926606,1,0.5142857142857143,1
T43989,3963,271.98,Bank Transfer,20.0,Desktop,San Francisco,3,84,4,Net Banking,0.19047619047619047,-0.42661123801569645,0,1.4285714285714286,1,0.9411764705882353,1
T11328,2924,1913.85,Bill Payment,15.0,Desktop,Miami,0,24,3,UPI,0.5833333333333334,-0.5492449585711501,0,3.0,1,0.5,1
T43449,3143,3189.72,Bank Transfer,2.0,Desktop,Boston,4,29,13,Debit Card,0.41379310344827586,-0.21925865326054395,1,13.0,1,1.3220338983050848,1
T22604,3539,970.95,Bill Payment,17.0,Desktop,Seattle,2,89,12,Credit Card,0.1348314606741573,-0.9365629486397743,0,4.044943820224719,1,1.469387755102041,1
T47228,1862,167.9,Bill Payment,13.0,Mobile,New York,3,84,3,Credit Card,0.13095238095238096,-1.502138467475617,0,1.0714285714285714,1,0.4782608695652174,1
T23025,1904,4642.48,POS Payment,2.0,Mobile,,2,37,5,Debit Card,0.43243243243243246,1.6985278296918747,1,4.0540540540540535,1,0.583941605839416,1
T15383,4074,4852.8,ATM Withdrawal,23.0,Desktop,Chicago,0,67,7,Credit Card,0.1791044776119403,1.7170351345198172,0,3.134328358208955,1,0.875,1
T16225,4328,3738.8,Bank Transfer,5.0,Desktop,Houston,2,60,5,Debit Card,0.16666666666666666,0.3889058210690091,1,2.5,1,0.7462686567164178,1
T34131,4653,3737.58,Online Purchase,4.0,Desktop,Houston,0,115,7,Debit Card,0.17391304347826086,-0.26616037609403115,1,1.826086956521739,1,1.0,1
T6096,3343,4941.13,Bank Transfer,3.0,Mobile,Miami,0,111,1,Credit Card,0.13513513513513514,1.7098924065396262,1,0.27027027027027023,1,0.1724137931034483,1
T22655,2604,4255.26,Bill Payment,0.0,Tablet,Miami,1,63,7,Debit Card,0.38095238095238093,1.0365279527678628,1,3.333333333333333,1,0.8235294117647058,1
T31216,3028,4117.77,Bill Payment,,Desktop,Houston,4,10,14,Debit Card,1.8,-0.11761744537456006,0,14.0,1,2.1176470588235294,1
T39012,2817,4782.18,Online Purchase,13.0,Mobile,New York,3,13,13,Net Banking,1.2307692307692308,1.4641795180742212,0,13.0,1,1.3164556962025316,1
T8531,2902,837.44,Bill Payment,12.0,Desktop,Houston,4,63,8,Credit Card,0.14285714285714285,-0.9649648703836694,0,3.8095238095238093,1,0.935064935064935,1
